9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,20,,,,,,20,,,,,,,,,,,,,,,,,,9
9,,,,,,,21,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,21,,,,,,,,,,,9
9,,,,,,,,,,3,,,,,,,27,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,19,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,3,,,,,,,,,,28,,,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,23,,,,,,,,,,,,,,,,,,,,,,9
9,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,3,,,,,,,,,,,3,,,28,,,,,,,,,,20,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,20,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,20,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,28,,,,,,,,,,,9
9,,,,,,,,,,,,,,28,,,,,,,,20,,3,,,,,,,,,,,3,3,3,3,3,,20,,21,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,20,,,,,3,,,,,,,,,,,3,4,5,6,3,,20,,,,,,,,,29,,,,,,,,,,20,,,9
9,,,,,20,,,,,,,,,,,,29,,20,,,,,3,,,,,,,,,,,3,7,8,10,3,,20,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,27,,,,,,,,,,20,,,,,3,,,,,,,,,,,3,11,12,13,3,,20,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,21,,,,,20,,,,,3,,,,,,,,,,,3,14,15,31,3,,20,20,20,,,,,28,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,28,,,,,20,,,,,3,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,20,,,,,,,,,,,9
9,,,,,20,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,23,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,20,,,,,,,,,,,,,21,,,,,,28,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,20,,,,,,,,,,,,,,,,,20,,,,,,,,9
9,,,,20,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,3,,20,,,,,,,,,20,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,28,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,3,,20,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,19,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,21,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,29,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,9
9,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,,22,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,21,,20,,,,,,3,,,,,,,,,,,9
9,,,19,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,20,20,20,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,28,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,23,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
